item,total_amount,cumulative_percent,ABC_group
sku26123,1152,99.36832670821974,C
sku14666,1152,99.36850997018507,C
sku25246,1151,99.36869307306885,C
sku23254,1151,99.36887617595261,C
sku17775,1151,99.36905927883639,C
sku26637,1150,99.3692422226386,C
sku4423,1150,99.36942516644079,C
sku13433,1150,99.369608110243,C
sku3871,1149,99.36979089496364,C
sku13726,1149,99.36997367968428,C
sku2268,1149,99.37015646440491,C
sku13635,1149,99.37033924912555,C
sku1116,1149,99.37052203384619,C
sku22299,1149,99.37070481856682,C
sku8697,1149,99.37088760328746,C
sku20564,1149,99.37107038800809,C
sku16041,1148,99.37125301364718,C
sku5772,1148,99.37143563928625,C
sku29865,1148,99.3716182649253,C
sku17476,1147,99.37180073148282,C
sku11636,1147,99.37198319804031,C
sku25898,1147,99.37216566459782,C
sku4738,1147,99.37234813115533,C
sku22678,1147,99.37253059771282,C
sku28091,1147,99.37271306427033,C
sku24144,1146,99.37289537174627,C
sku12153,1146,99.3730776792222,C
sku22762,1146,99.37325998669813,C
sku11065,1146,99.37344229417407,C
sku4276,1145,99.37362444256844,C
sku28623,1145,99.37380659096281,C
sku17012,1145,99.37398873935717,C
sku7324,1145,99.37417088775156,C
sku10194,1145,99.37435303614592,C
sku4169,1145,99.37453518454029,C
sku1040,1145,99.37471733293467,C
sku20541,1145,99.37489948132902,C
sku16898,1144,99.37508147064182,C
sku12608,1144,99.37526345995464,C
sku28166,1144,99.37544544926743,C
sku7605,1144,99.37562743858024,C
sku7318,1144,99.37580942789303,C
sku30022,1143,99.37599125812427,C
sku2022,1142,99.37617292927395,C
sku10111,1142,99.3763546004236,C
sku25444,1142,99.37653627157327,C
sku15543,1142,99.37671794272293,C
sku17584,1142,99.37689961387261,C
sku4645,1142,99.37708128502227,C
sku14897,1141,99.37726279709037,C
sku6867,1141,99.37744430915848,C
sku27837,1140,99.37762566214501,C
sku23073,1140,99.37780701513154,C
sku2863,1140,99.37798836811808,C
sku18839,1140,99.3781697211046,C
sku19413,1140,99.37835107409114,C
sku4393,1139,99.3785322679961,C
sku3287,1139,99.37871346190107,C
sku1627,1139,99.37889465580604,C
sku1147,1138,99.37907569062943,C
sku3256,1138,99.37925672545283,C
sku9395,1138,99.37943776027623,C
sku16712,1137,99.37961863601807,C
sku12773,1137,99.3797995117599,C
sku2248,1137,99.37998038750173,C
sku28649,1135,99.38016094508043,C
sku7254,1135,99.38034150265914,C
sku19039,1135,99.38052206023782,C
sku111,1135,99.38070261781652,C
sku13823,1134,99.38088301631365,C
sku23039,1134,99.38106341481078,C
sku1455,1134,99.3812438133079,C
sku9439,1134,99.38142421180504,C
sku21945,1134,99.38160461030218,C
sku21179,1134,99.38178500879931,C
sku3202,1133,99.38196524821487,C
sku11997,1133,99.38214548763042,C
sku11857,1133,99.382325727046,C
sku20499,1133,99.38250596646155,C
sku19486,1133,99.3826862058771,C
sku9346,1133,99.38286644529268,C
sku15817,1133,99.38304668470825,C
sku27316,1132,99.38322676504224,C
sku10150,1132,99.38340684537623,C
sku12999,1131,99.38358676662867,C
sku15316,1131,99.38376668788109,C
sku8030,1131,99.38394660913352,C
sku12510,1131,99.38412653038596,C
sku16534,1131,99.38430645163838,C
sku17217,1131,99.38448637289082,C
sku14778,1130,99.38466613506168,C
sku19188,1130,99.38484589723254,C
sku16088,1130,99.3850256594034,C
sku20434,1129,99.38520526249269,C
sku27240,1129,99.38538486558198,C
sku26628,1129,99.38556446867128,C
sku29531,1129,99.38574407176057,C
sku8000,1129,99.38592367484988,C
sku26523,1129,99.38610327793917,C
sku25157,1128,99.3862827219469,C
sku530,1128,99.38646216595461,C
sku20839,1128,99.38664160996234,C
sku20328,1128,99.38682105397008,C
sku22156,1128,99.38700049797781,C
sku7429,1127,99.38717978290397,C
sku21818,1127,99.38735906783013,C
sku15742,1127,99.3875383527563,C
sku29110,1127,99.38771763768244,C
sku4189,1127,99.3878969226086,C
sku27906,1127,99.38807620753477,C
sku5203,1127,99.38825549246091,C
sku18208,1127,99.38843477738708,C
sku38,1126,99.38861390323169,C
sku30177,1126,99.38879302907627,C
sku14631,1126,99.38897215492086,C
sku11865,1125,99.3891511216839,C
sku27514,1125,99.38933008844691,C
sku28249,1125,99.38950905520994,C
sku20424,1125,99.38968802197297,C
sku12800,1125,99.389866988736,C
sku26324,1124,99.39004579641745,C
sku10908,1124,99.3902246040989,C
sku14163,1124,99.39040341178037,C
sku16925,1124,99.39058221946183,C
sku27454,1124,99.3907610271433,C
sku12067,1124,99.39093983482475,C
sku6669,1124,99.3911186425062,C
sku18994,1123,99.3912972911061,C
sku25939,1123,99.391475939706,C
sku17142,1123,99.39165458830588,C
sku23288,1122,99.39183307782422,C
sku29605,1122,99.39201156734254,C
sku6524,1122,99.39219005686087,C
sku5191,1122,99.39236854637919,C
sku12713,1122,99.39254703589751,C
sku20899,1122,99.39272552541584,C
sku6592,1121,99.3929038558526,C
sku28303,1121,99.39308218628935,C
sku28161,1121,99.3932605167261,C
sku28677,1121,99.39343884716287,C
sku4130,1121,99.39361717759962,C
sku21428,1120,99.39379534895481,C
sku3014,1120,99.39397352031,C
sku18158,1120,99.39415169166519,C
sku20030,1119,99.39432970393881,C
sku6873,1119,99.39450771621244,C
sku24526,1119,99.39468572848607,C
sku6409,1119,99.39486374075969,C
sku1700,1119,99.39504175303331,C
sku14727,1119,99.39521976530693,C
sku22154,1118,99.39539761849899,C
sku21296,1118,99.39557547169105,C
sku20537,1118,99.3957533248831,C
sku11719,1118,99.39593117807516,C
sku21598,1118,99.39610903126722,C
sku22201,1118,99.39628688445927,C
sku4805,1118,99.39646473765133,C
sku8441,1118,99.39664259084338,C
sku8699,1118,99.39682044403544,C
sku3379,1118,99.39699829722748,C
sku30488,1118,99.39717615041955,C
sku28363,1118,99.39735400361161,C
sku12455,1117,99.3975316977221,C
sku19210,1117,99.39770939183259,C
sku23291,1116,99.39788692686152,C
sku25110,1116,99.39806446189043,C
sku21839,1116,99.39824199691934,C
sku20420,1116,99.39841953194826,C
sku13976,1116,99.39859706697719,C
sku16294,1116,99.39877460200611,C
sku18688,1116,99.39895213703504,C
sku19278,1116,99.39912967206396,C
sku24055,1116,99.39930720709287,C
sku9492,1116,99.3994847421218,C
sku825,1115,99.39966211806916,C
sku15958,1115,99.39983949401652,C
sku676,1115,99.40001686996386,C
sku28355,1115,99.40019424591122,C
sku13843,1114,99.40037146277702,C
sku11513,1114,99.4005486796428,C
sku4070,1114,99.40072589650859,C
sku21677,1114,99.40090311337437,C
sku1389,1114,99.40108033024016,C
sku27962,1114,99.40125754710594,C
sku22748,1113,99.40143460489017,C
sku13064,1113,99.4016116626744,C
sku13415,1113,99.40178872045861,C
sku6730,1113,99.40196577824283,C
sku9220,1113,99.40214283602705,C
sku23060,1113,99.40231989381128,C
sku23711,1113,99.4024969515955,C
sku9505,1112,99.40267385029816,C
sku1437,1112,99.4028507490008,C
sku27879,1112,99.40302764770345,C
sku9156,1112,99.40320454640612,C
sku8602,1112,99.40338144510876,C
sku10461,1112,99.40355834381141,C
sku30114,1112,99.40373524251407,C
sku23194,1112,99.40391214121672,C
sku15960,1112,99.40408903991937,C
sku29807,1111,99.40426577954045,C
sku7184,1111,99.40444251916155,C
sku7649,1111,99.40461925878263,C
sku29526,1111,99.40479599840371,C
sku22994,1111,99.4049727380248,C
sku13242,1110,99.40514931856433,C
sku20824,1110,99.40532589910384,C
sku3838,1110,99.40550247964336,C
sku6208,1110,99.40567906018288,C
sku12603,1110,99.4058556407224,C
sku26856,1109,99.40603206218034,C
sku17571,1109,99.40620848363831,C
sku24013,1108,99.40638474601468,C
sku24031,1108,99.40656100839107,C
sku18336,1107,99.4067371116859,C
sku15879,1107,99.4069132149807,C
sku21441,1107,99.40708931827554,C
sku10581,1107,99.40726542157034,C
sku21792,1107,99.40744152486516,C
sku23773,1107,99.40761762815998,C
sku17422,1106,99.40779357237322,C
sku22597,1106,99.40796951658648,C
sku12579,1106,99.40814546079973,C
sku17276,1106,99.40832140501298,C
sku14433,1106,99.40849734922624,C
sku11163,1105,99.40867313435791,C
sku30249,1105,99.4088489194896,C
sku17101,1105,99.40902470462129,C
sku10317,1105,99.40920048975298,C
sku28122,1105,99.40937627488465,C
sku3229,1104,99.40955190093477,C
sku908,1104,99.40972752698488,C
sku2250,1104,99.40990315303499,C
sku12768,1103,99.41007862000355,C
sku7375,1103,99.41025408697209,C
sku28345,1103,99.41042955394065,C
sku3023,1103,99.41060502090919,C
sku29799,1103,99.41078048787774,C
sku21357,1103,99.41095595484629,C
sku3583,1102,99.41113126273328,C
sku20696,1102,99.41130657062025,C
sku390,1102,99.41148187850723,C
sku19050,1102,99.41165718639422,C
sku5285,1102,99.4118324942812,C
sku22328,1101,99.41200764308662,C
sku15309,1101,99.41218279189204,C
sku25270,1101,99.41235794069745,C
sku22496,1101,99.41253308950286,C
sku10515,1100,99.4127080792267,C
sku26015,1100,99.41288306895056,C
sku857,1100,99.41305805867441,C
sku23947,1099,99.41323288931669,C
sku3242,1099,99.41340771995897,C
sku2213,1099,99.41358255060125,C
sku9629,1099,99.41375738124353,C
sku9403,1099,99.41393221188581,C
sku16090,1099,99.41410704252809,C
sku11552,1099,99.41428187317037,C
sku21071,1099,99.41445670381265,C
sku11902,1099,99.41463153445494,C
sku14192,1099,99.41480636509722,C
sku10354,1099,99.4149811957395,C
sku15940,1099,99.41515602638178,C
sku23204,1099,99.41533085702406,C
sku20401,1099,99.41550568766634,C
sku8291,1099,99.41568051830862,C
sku29780,1099,99.4158553489509,C
sku27786,1098,99.41603002051161,C
sku11031,1098,99.41620469207233,C
sku20145,1098,99.41637936363304,C
sku23911,1098,99.41655403519376,C
sku22651,1098,99.41672870675447,C
sku15030,1098,99.41690337831518,C
sku5599,1098,99.4170780498759,C
sku11154,1098,99.41725272143661,C
sku27354,1097,99.41742723391576,C
sku17697,1097,99.41760174639491,C
sku5031,1097,99.41777625887404,C
sku17334,1097,99.41795077135319,C
sku5574,1097,99.41812528383234,C
sku29363,1097,99.41829979631149,C
sku27199,1096,99.41847414970907,C
sku22585,1096,99.41864850310664,C
sku10542,1096,99.41882285650422,C
sku3063,1096,99.4189972099018,C
sku11008,1095,99.4191714042178,C
sku6046,1095,99.41934559853382,C
sku28423,1095,99.41951979284984,C
sku8364,1095,99.41969398716584,C
sku6640,1094,99.4198680224003,C
sku15971,1093,99.42004189855317,C
sku23565,1093,99.42021577470605,C
sku16710,1093,99.42038965085894,C
sku28272,1093,99.42056352701181,C
sku15764,1092,99.42073724408311,C
sku16564,1091,99.42091080207285,C
sku12853,1090,99.42108420098104,C
sku20036,1090,99.42125759988922,C
sku2292,1090,99.42143099879739,C
sku7337,1090,99.42160439770556,C
sku16481,1090,99.42177779661374,C
sku1712,1090,99.42195119552191,C
sku8373,1090,99.4221245944301,C
sku12660,1089,99.4222978342567,C
sku29790,1089,99.42247107408332,C
sku12739,1089,99.42264431390993,C
sku15435,1089,99.42281755373654,C
sku26801,1089,99.42299079356314,C
sku19071,1089,99.42316403338975,C
sku1872,1089,99.42333727321636,C
sku9747,1089,99.42351051304297,C
sku27494,1089,99.42368375286958,C
sku24725,1089,99.42385699269619,C
sku11635,1089,99.4240302325228,C
sku22435,1089,99.4242034723494,C
sku14705,1088,99.42437655309445,C
sku8016,1087,99.42454947475792,C
sku21144,1087,99.4247223964214,C
sku4543,1087,99.42489531808488,C
sku24593,1087,99.42506823974836,C
sku28160,1086,99.42524100233025,C
sku14152,1086,99.42541376491216,C
sku27508,1086,99.42558652749408,C
sku21228,1086,99.42575929007597,C
sku8810,1085,99.42593189357632,C
sku12121,1085,99.42610449707666,C
sku27263,1085,99.426277100577,C
sku15980,1084,99.42644954499578,C
sku13088,1084,99.42662198941456,C
sku19497,1084,99.42679443383332,C
sku30174,1084,99.4269668782521,C
sku4311,1084,99.42713932267088,C
sku18773,1083,99.42731160800807,C
sku25470,1083,99.42748389334528,C
sku8094,1083,99.42765617868248,C
sku16312,1082,99.42782830493813,C
sku14981,1082,99.42800043119378,C
sku4876,1081,99.42817239836785,C
sku14395,1081,99.4283443655419,C
sku2932,1081,99.42851633271599,C
sku9211,1081,99.42868829989006,C
sku19170,1081,99.42886026706414,C
sku28577,1081,99.4290322342382,C
sku9397,1081,99.42920420141228,C
sku25553,1081,99.42937616858634,C
sku2795,1081,99.42954813576041,C
sku23188,1080,99.42971994385292,C
sku22464,1080,99.42989175194543,C
sku10849,1080,99.43006356003794,C
sku11442,1080,99.43023536813044,C
sku6014,1080,99.43040717622294,C
sku5948,1080,99.43057898431546,C
sku18353,1079,99.4307506333264,C
sku2692,1079,99.43092228233733,C
sku27551,1079,99.43109393134827,C
sku29627,1079,99.43126558035921,C
sku15964,1079,99.43143722937013,C
sku13487,1078,99.43160871929952,C
sku22914,1078,99.43178020922888,C
sku11294,1078,99.43195169915825,C
sku15322,1078,99.43212318908762,C
sku17130,1078,99.43229467901699,C
sku25379,1078,99.43246616894636,C
sku18426,1078,99.43263765887573,C
sku28356,1077,99.43280898972354,C
sku19959,1077,99.43298032057135,C
sku8522,1077,99.43315165141915,C
sku14309,1077,99.43332298226694,C
sku7843,1077,99.43349431311475,C
sku23536,1077,99.43366564396256,C
sku11438,1076,99.4338368157288,C
sku23448,1076,99.43400798749504,C
sku20827,1076,99.43417915926128,C
sku15537,1076,99.4343503310275,C
sku2853,1076,99.43452150279374,C
sku7931,1076,99.43469267455998,C
sku22695,1076,99.43486384632621,C
sku23359,1076,99.43503501809245,C
sku5888,1076,99.43520618985869,C
sku6286,1076,99.43537736162492,C
sku13724,1075,99.43554837430959,C
sku11646,1075,99.43571938699426,C
sku11593,1075,99.43589039967893,C
sku26725,1075,99.4360614123636,C
sku11500,1074,99.43623226596671,C
sku6304,1074,99.4364031195698,C
sku14459,1074,99.4365739731729,C
sku4992,1073,99.43674466769444,C
sku10942,1073,99.43691536221598,C
sku28236,1073,99.43708605673751,C
sku27665,1073,99.43725675125906,C
sku18225,1073,99.43742744578059,C
sku3522,1072,99.43759798122055,C
sku22290,1072,99.43776851666051,C
sku7955,1072,99.43793905210049,C
sku1904,1072,99.43810958754045,C
sku20451,1072,99.43828012298043,C
sku2405,1072,99.4384506584204,C
sku14235,1071,99.43862103477879,C
sku22669,1071,99.43879141113719,C
sku10926,1071,99.4389617874956,C
sku6467,1071,99.439132163854,C
sku23364,1071,99.4393025402124,C
sku27247,1069,99.43947259840766,C
sku20526,1069,99.43964265660293,C
sku13073,1069,99.4398127147982,C
sku18255,1069,99.43998277299346,C
sku27982,1069,99.44015283118873,C
sku8512,1069,99.44032288938399,C
sku20314,1069,99.44049294757926,C
sku2584,1069,99.44066300577454,C
sku11351,1069,99.44083306396979,C
sku24333,1069,99.44100312216506,C
sku14741,1068,99.44117302127876,C
sku28417,1068,99.44134292039246,C
sku9681,1068,99.44151281950616,C
sku11208,1068,99.44168271861986,C
sku2744,1068,99.44185261773356,C
sku25963,1068,99.44202251684726,C
sku10481,1067,99.4421922568794,C
sku7676,1067,99.44236199691152,C
sku15716,1067,99.44253173694365,C
sku20083,1067,99.4427014769758,C
sku17515,1067,99.44287121700792,C
sku1934,1067,99.44304095704005,C
sku26518,1067,99.44321069707217,C
sku8899,1066,99.44338027802276,C
sku6983,1066,99.44354985897331,C
sku3710,1066,99.44371943992388,C
sku863,1066,99.44388902087444,C
sku24263,1066,99.44405860182502,C
sku7231,1066,99.44422818277557,C
sku29340,1066,99.44439776372614,C
sku18070,1065,99.44456718559515,C
sku3754,1064,99.44473644838257,C
sku6794,1064,99.44490571117001,C
sku8029,1064,99.44507497395743,C
sku3088,1064,99.44524423674487,C
sku29679,1063,99.44541334045073,C
sku26869,1063,99.44558244415659,C
sku27597,1063,99.44575154786246,C
sku11483,1063,99.44592065156831,C
sku28037,1063,99.44608975527419,C
sku18242,1063,99.44625885898004,C
sku24034,1063,99.44642796268592,C
sku27024,1062,99.44659690731021,C
sku19833,1062,99.4467658519345,C
sku19352,1061,99.44693463747724,C
sku2348,1061,99.44710342301997,C
sku25766,1060,99.44727204948113,C
sku22370,1060,99.44744067594229,C
sku2103,1060,99.44760930240345,C
sku1707,1060,99.44777792886461,C
sku17819,1060,99.44794655532577,C
sku27527,1060,99.44811518178693,C
sku27270,1060,99.44828380824809,C
sku3972,1059,99.4484522756277,C
sku11970,1059,99.44862074300728,C
sku10598,1059,99.44878921038689,C
sku23940,1059,99.44895767776649,C
sku23095,1059,99.44912614514607,C
sku5124,1059,99.44929461252568,C
sku26169,1058,99.44946292082369,C
sku14215,1058,99.44963122912172,C
sku12222,1058,99.44979953741976,C
sku15380,1058,99.44996784571778,C
sku13797,1058,99.45013615401581,C
sku12981,1058,99.45030446231384,C
sku13995,1058,99.45047277061187,C
sku27657,1057,99.45064091982833,C
sku2200,1057,99.4508090690448,C
sku26447,1057,99.45097721826124,C
sku7532,1056,99.45114520839614,C
sku7049,1056,99.45131319853104,C
sku23302,1055,99.45148102958437,C
sku2508,1055,99.45164886063769,C
sku19508,1055,99.45181669169102,C
sku26883,1055,99.45198452274434,C
sku16885,1055,99.45215235379767,C
sku14892,1055,99.45232018485099,C
sku6740,1055,99.45248801590432,C
sku7077,1055,99.45265584695765,C
sku9909,1054,99.4528235189294,C
sku10920,1054,99.45299119090117,C
sku1753,1054,99.45315886287294,C
sku8106,1054,99.45332653484469,C
sku698,1054,99.45349420681644,C
sku18232,1053,99.45366171970664,C
sku16365,1053,99.45382923259683,C
sku11909,1053,99.45399674548703,C
sku12746,1052,99.45416409929565,C
sku5585,1052,99.45433145310429,C
sku3792,1052,99.45449880691291,C
sku10651,1051,99.45466600163996,C
sku29732,1050,99.45483303728545,C
sku9426,1050,99.45500007293094,C
sku23198,1050,99.45516710857643,C
sku20261,1050,99.45533414422194,C
sku19982,1050,99.45550117986743,C
sku20540,1050,99.4556682155129,C
sku28031,1050,99.45583525115839,C
sku23044,1050,99.4560022868039,C
sku1633,1049,99.45616916336782,C
sku24394,1049,99.45633603993174,C
sku14851,1049,99.45650291649567,C
sku6824,1049,99.45666979305958,C
sku25394,1049,99.4568366696235,C
sku25677,1049,99.45700354618744,C
sku1123,1049,99.45717042275136,C
sku4315,1048,99.45733714023372,C
sku28496,1048,99.45750385771606,C
sku8538,1048,99.45767057519843,C
sku28628,1048,99.45783729268078,C
sku30163,1047,99.45800385108157,C
sku1426,1047,99.45817040948236,C
sku2700,1047,99.45833696788316,C
sku25018,1047,99.45850352628395,C
sku430,1047,99.45867008468473,C
sku18801,1047,99.45883664308552,C
sku13672,1047,99.45900320148631,C
sku3921,1047,99.4591697598871,C
sku24768,1046,99.45933615920633,C
sku25526,1046,99.45950255852554,C
sku24460,1045,99.4596687987632,C
sku25989,1045,99.45983503900085,C
sku19269,1045,99.46000127923853,C
sku503,1045,99.46016751947617,C
sku874,1044,99.46033360063225,C
sku27178,1044,99.46049968178835,C
sku20720,1044,99.46066576294443,C
sku25031,1043,99.46083168501896,C
sku27543,1043,99.46099760709347,C
sku25918,1043,99.46116352916799,C
sku14598,1043,99.46132945124252,C
sku15355,1043,99.46149537331705,C
sku28024,1042,99.46166113631,C
sku5624,1042,99.46182689930295,C
sku29844,1042,99.46199266229591,C
sku8989,1041,99.4621582662073,C
sku12140,1041,99.46232387011868,C
sku10434,1041,99.46248947403006,C
sku27843,1041,99.46265507794145,C
sku21636,1041,99.46282068185283,C
sku30064,1041,99.46298628576422,C
sku3828,1041,99.4631518896756,C
sku15106,1041,99.463317493587,C
sku21582,1040,99.46348293841682,C
sku27072,1040,99.46364838324664,C
sku521,1040,99.46381382807645,C
sku8158,1040,99.46397927290627,C
sku4799,1040,99.46414471773609,C
sku2596,1040,99.46431016256592,C
sku6939,1039,99.46447544831418,C
sku8867,1039,99.46464073406241,C
sku16437,1039,99.46480601981067,C
sku16657,1039,99.46497130555892,C
sku2463,1039,99.46513659130719,C
sku19572,1038,99.46530171797386,C
sku20729,1038,99.46546684464055,C
sku9864,1038,99.46563197130723,C
sku28812,1038,99.46579709797392,C
sku17796,1038,99.4659622246406,C
sku19101,1038,99.46612735130729,C
sku11249,1037,99.46629231889241,C
sku21602,1037,99.46645728647752,C
sku10173,1037,99.46662225406264,C
sku19984,1037,99.46678722164776,C
sku1113,1037,99.46695218923288,C
sku10784,1036,99.46711699773644,C
sku1969,1036,99.46728180623998,C
sku18304,1036,99.46744661474354,C
sku17554,1036,99.46761142324708,C
sku26372,1035,99.46777607266907,C
sku14432,1035,99.46794072209106,C
sku2959,1035,99.46810537151303,C
sku25482,1035,99.46827002093502,C
sku21962,1034,99.46843451127543,C
sku22377,1034,99.46859900161586,C
sku13873,1034,99.46876349195627,C
sku6141,1034,99.46892798229669,C
sku17653,1033,99.46909231355554,C
sku288,1033,99.46925664481438,C
sku4845,1033,99.46942097607324,C
sku6076,1033,99.46958530733208,C
sku6192,1032,99.46974947950937,C
sku14667,1032,99.46991365168665,C
sku26644,1032,99.47007782386393,C
sku8286,1032,99.47024199604122,C
sku8303,1032,99.4704061682185,C
sku684,1032,99.47057034039578,C
sku16780,1032,99.47073451257307,C
sku18088,1031,99.47089852566879,C
sku3649,1031,99.4710625387645,C
sku5303,1030,99.47122639277865,C
sku14175,1030,99.47139024679281,C
sku8438,1030,99.47155410080694,C
sku19903,1030,99.47171795482109,C
sku18699,1030,99.47188180883524,C
sku1479,1030,99.47204566284938,C
sku21401,1029,99.47220935778198,C
sku23295,1029,99.47237305271454,C
sku13795,1028,99.47253658856556,C
sku29636,1028,99.47270012441658,C
sku7620,1028,99.47286366026759,C
sku25370,1028,99.47302719611861,C
sku22498,1028,99.47319073196962,C
sku18320,1028,99.47335426782064,C
sku16535,1028,99.47351780367165,C
sku28648,1027,99.4736811804411,C
sku2537,1027,99.47384455721054,C
sku30282,1027,99.47400793397999,C
sku24121,1027,99.47417131074944,C
sku24883,1027,99.47433468751889,C
sku21116,1027,99.47449806428833,C
sku15937,1026,99.47466128197621,C
sku16525,1026,99.4748244996641,C
sku18553,1026,99.47498771735196,C
sku23311,1025,99.47515077595828,C
sku24719,1025,99.47531383456459,C
sku8906,1025,99.4754768931709,C
sku19823,1025,99.47563995177723,C
sku27824,1025,99.47580301038353,C
sku27179,1025,99.47596606898985,C
sku5216,1024,99.4761289685146,C
sku24639,1024,99.47629186803934,C
sku12435,1024,99.47645476756408,C
sku28888,1024,99.47661766708883,C
sku23616,1024,99.47678056661357,C
sku114,1024,99.47694346613832,C
sku16134,1024,99.47710636566308,C
sku267,1023,99.47726910610625,C
sku1180,1023,99.47743184654942,C
sku2054,1023,99.4775945869926,C
sku4214,1022,99.4777571683542,C
sku3422,1022,99.47791974971582,C
sku202,1022,99.47808233107743,C
sku12252,1022,99.47824491243905,C
sku23091,1020,99.47840717563753,C
sku10553,1020,99.478569438836,C
sku3772,1020,99.47873170203448,C
sku17888,1020,99.47889396523296,C
sku13092,1020,99.47905622843143,C
sku18278,1020,99.47921849162991,C
sku4988,1020,99.47938075482838,C
sku4437,1019,99.4795428589453,C
sku16762,1019,99.4797049630622,C
sku26181,1019,99.47986706717911,C
sku70,1019,99.48002917129602,C
sku13926,1019,99.48019127541293,C
sku197,1018,99.48035322044828,C
sku9626,1018,99.48051516548362,C
sku23184,1018,99.48067711051897,C
sku29147,1018,99.4808390555543,C
sku26018,1017,99.48100084150808,C
sku21048,1017,99.48116262746186,C
sku16886,1017,99.48132441341563,C
sku23760,1017,99.48148619936941,C
sku17542,1017,99.48164798532318,C
sku29373,1017,99.48180977127696,C
sku22663,1017,99.48197155723074,C
sku1925,1017,99.48213334318451,C
sku27753,1017,99.4822951291383,C
sku3874,1017,99.48245691509207,C
sku26073,1016,99.48261854196427,C
sku20883,1016,99.48278016883648,C
sku9567,1016,99.48294179570868,C
sku7300,1015,99.48310326349933,C
sku20116,1015,99.48326473128996,C
sku13193,1015,99.48342619908061,C
sku27537,1015,99.48358766687126,C
sku8326,1015,99.48374913466189,C
sku12261,1015,99.48391060245254,C
sku15991,1015,99.48407207024317,C
sku23962,1015,99.48423353803382,C
sku28486,1015,99.48439500582447,C
sku21486,1015,99.4845564736151,C
sku10183,1014,99.48471778232417,C
sku29221,1014,99.48487909103325,C
sku29521,1014,99.48504039974233,C
sku12814,1014,99.4852017084514,C
sku15800,1014,99.48536301716048,C
sku6935,1014,99.48552432586955,C
sku30347,1014,99.48568563457863,C
sku27127,1013,99.48584678420613,C
sku3031,1013,99.48600793383363,C
sku22557,1012,99.48616892437958,C
sku7865,1012,99.48632991492552,C
sku8365,1012,99.48649090547146,C
sku14653,1012,99.48665189601739,C
sku25449,1012,99.48681288656334,C
sku12048,1011,99.4869737180277,C
sku24167,1011,99.48713454949208,C
sku289,1010,99.48729522187489,C
sku431,1010,99.48745589425769,C
sku9940,1010,99.4876165666405,C
sku3373,1010,99.4877772390233,C
sku16296,1009,99.48793775232454,C
sku6857,1009,99.48809826562578,C
sku22504,1009,99.48825877892702,C
sku26594,1008,99.48841913314669,C
sku21577,1008,99.48857948736637,C
sku19069,1007,99.48873968250447,C
sku7446,1007,99.48889987764257,C
sku12524,1006,99.48905991369911,C
sku28792,1006,99.48921994975565,C
sku7503,1006,99.48937998581219,C
sku8613,1005,99.48953986278715,C
sku29167,1005,99.48969973976213,C
sku13190,1005,99.48985961673709,C
sku29584,1004,99.4900193346305,C
sku18328,1004,99.4901790525239,C
sku20181,1004,99.4903387704173,C
sku5100,1004,99.4904984883107,C
sku2114,1003,99.49065804712254,C
sku28715,1003,99.49081760593438,C
sku11961,1003,99.49097716474621,C
sku21119,1002,99.49113656447648,C
sku25919,1002,99.49129596420676,C
sku4943,1002,99.49145536393702,C
sku8933,1001,99.49161460458572,C
sku4581,1000,99.49177368615285,C
sku11759,1000,99.49193276771999,C
sku24382,1000,99.49209184928712,C
sku25,1000,99.49225093085425,C
sku17341,1000,99.4924100124214,C
sku6248,1000,99.49256909398852,C
sku28534,999,99.4927280164741,C
sku6412,999,99.49288693895966,C
sku22614,999,99.49304586144522,C
sku25159,999,99.49320478393079,C
sku26592,999,99.49336370641636,C
sku14964,999,99.49352262890193,C
sku30182,999,99.4936815513875,C
sku20257,999,99.49384047387306,C
sku20331,999,99.49399939635863,C
sku4783,999,99.4941583188442,C
sku12493,999,99.49431724132977,C
sku14758,999,99.49447616381532,C
sku22979,999,99.4946350863009,C
sku18075,999,99.49479400878647,C
sku13788,999,99.49495293127202,C
sku13124,999,99.4951118537576,C
sku5687,999,99.49527077624317,C
sku1537,999,99.49542969872873,C
sku3025,999,99.49558862121431,C
sku30373,999,99.49574754369988,C
sku19171,999,99.49590646618543,C
sku28240,999,99.49606538867101,C
sku3401,999,99.49622431115657,C
sku27041,999,99.49638323364213,C
sku2210,999,99.4965421561277,C
sku17147,999,99.49670107861327,C
sku15648,999,99.49686000109884,C
sku27456,999,99.4970189235844,C
sku28451,999,99.49717784606997,C
sku22258,999,99.49733676855554,C
sku13844,999,99.49749569104111,C
sku4344,999,99.49765461352668,C
sku12554,999,99.49781353601225,C
sku7929,999,99.49797245849781,C
sku941,999,99.49813138098338,C
sku110,999,99.49829030346895,C
sku29788,999,99.49844922595452,C
sku7243,999,99.49860814844008,C
sku13690,999,99.49876707092564,C
sku6269,999,99.49892599341122,C
sku26522,999,99.49908491589679,C
sku257,999,99.49924383838234,C
sku1299,999,99.49940276086792,C
sku15512,999,99.49956168335349,C
sku14139,999,99.49972060583904,C
sku21007,999,99.49987952832461,C
sku2004,999,99.50003845081018,C
sku24986,999,99.50019737329575,C
sku28701,999,99.50035629578132,C
sku29716,999,99.50051521826688,C
sku12728,999,99.50067414075245,C
sku28535,999,99.50083306323802,C
sku28621,999,99.50099198572359,C
sku8830,999,99.50115090820915,C
sku12528,999,99.50130983069472,C
